id,w2_brokeup,w1_age,w1_p_page,w1_attraction,w1_q21a_year,w1_p_edu,w1_p_polparty,w1_same_hs,w1_same_college,w1_partnership_status_cohab,w1_rel_qual,w1_sex_frequency,w1_otherdate_all,w1_same_sex_couple_gender,w1_married,w1_cohab,w1_hh_income,w1_employed,w1_polparty,w1_relig_attend,w1_times_marrid,w1_p_race,w1_how_met,w1_earned_more,w1_p_gender,w1_gender,w1_q24_met_through_family,w1_q24_met_through_friend,w1_q24_met_through_as_nghbrs,w2_nonshelter,w2_shelter_combo_months,w2_myhealth,w2_myhealth_why_1,w2_parthealth,w2_parthealth_why_1,w1_yrsed,w1_p_yrsed
310,0,79,84,1,1977,12,1,2,2,1,1,5,1,0,1,1,7,1,1,3,2,10,1,1,1,2,0,0,0,NA,6,2,NA,NA,NA,13,16
311,1,28,28,1,2015,10,6,2,1,1,5,5,1,0,1,2,18,1,6,3,1,0,1,3,1,2,0,0,0,NA,5,1,0,2,NA,13,13
312,0,85,75,1,1978,12,6,2,2,1,1,5,1,0,1,1,20,5,5,6,3,0,1,2,2,1,0,0,0,3,0,2,NA,2,NA,20,16
313,0,62,64,1,1984,9,1,2,NA,4,NA,NA,1,0,0,NA,16,5,1,4,1,0,1,2,1,2,0,1,0,2,0,2,NA,NA,NA,13,12
314,0,43,40,1,1995,12,2,1,1,1,1,5,1,0,1,1,18,1,1,2,1,0,1,1,2,1,0,0,0,1,0,2,NA,2,NA,17,16
315,0,76,77,1,1959,13,3,2,NA,1,1,5,1,0,1,1,11,5,3,2,1,2,1,3,1,2,1,1,0,3,0,2,NA,2,NA,12,17
316,0,50,53,1,1993,13,4,2,2,1,1,5,1,0,1,1,17,1,5,2,1,0,1,1,2,1,0,0,0,NA,2,2,NA,2,NA,16,17
317,0,85,-1,1,1951,13,-1,2,2,1,3,-1,1,0,1,2,20,5,3,5,1,6,1,1,3,2,1,1,0,NA,6,2,NA,2,NA,13,17
318,0,76,79,1,1962,13,2,2,2,1,2,5,1,0,1,1,16,5,1,2,1,5,1,3,1,2,0,1,0,2,0,2,NA,2,NA,13,17
319,0,60,53,1,2011,10,4,2,2,2,1,5,1,0,0,1,17,2,5,6,2,1,3,3,2,1,0,0,0,NA,2,2,NA,2,NA,17,13
320,1,59,50,1,1997,14,5,2,NA,1,2,5,1,0,1,1,19,7,7,5,2,0,1,3,2,1,0,0,0,1,0,2,NA,2,NA,12,20
321,0,22,28,1,2013,14,5,2,1,3,1,3,1,0,0,2,19,4,7,6,0,4,1,3,1,2,0,0,0,NA,6,2,NA,2,NA,16,20
322,0,70,58,1,1994,12,5,2,2,4,NA,NA,1,0,0,NA,4,5,7,5,2,0,1,3,1,2,0,0,0,NA,2,2,NA,NA,NA,14,16
323,0,50,46,2,2000,11,1,2,NA,1,2,5,1,0,1,1,13,4,3,6,2,0,5,3,2,1,0,0,0,2,0,2,NA,2,NA,7.5,14
324,0,54,52,1,2016,11,1,2,2,3,1,1,1,0,0,2,13,1,1,6,2,0,3,2,2,1,0,0,0,1,0,2,NA,2,NA,13,14
325,0,79,74,1,1974,12,6,2,2,1,1,5,1,0,1,1,16,5,6,4,2,2,1,4,1,2,1,0,0,NA,6,2,NA,2,NA,13,16
326,0,77,70,1,1985,9,1,2,NA,1,1,5,1,0,1,1,14,1,1,5,2,3,1,1,2,1,0,0,0,3,0,2,NA,2,NA,16,12
327,0,52,56,1,2008,12,7,2,2,1,1,4,1,0,1,1,21,1,7,5,2,2,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,17,16
328,0,59,60,1,1977,9,4,2,NA,1,1,5,1,0,1,1,17,1,3,6,1,1,1,1,2,1,0,0,0,1,0,2,NA,2,NA,13,12
329,0,60,61,1,1976,12,1,2,2,1,1,3,1,0,1,1,21,1,1,2,1,0,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,17,16
330,0,56,58,3,2017,9,2,2,NA,3,1,2,1,0,0,2,8,1,7,3,0,2,1,3,1,2,1,0,0,2,0,2,NA,1,1,12,12
331,0,65,65,1,1968,10,4,1,2,1,2,5,1,0,1,1,12,5,2,6,1,4,1,4,1,2,0,0,0,NA,3,2,NA,2,NA,13,13
332,0,39,40,1,1995,10,3,1,NA,1,2,5,1,0,1,1,16,1,1,2,1,3,1,3,2,1,0,0,0,1,0,2,NA,2,NA,12,13
333,0,60,60,1,1992,12,5,2,NA,1,1,4,1,0,1,1,15,7,3,6,2,5,1,3,1,2,0,0,0,NA,6,2,NA,2,NA,12,16
334,0,53,38,1,2003,12,6,2,2,2,2,5,1,0,0,1,12,1,3,6,0,1,5,1,2,1,0,0,0,1,0,2,NA,2,NA,16,16
335,0,68,67,1,1962,13,3,2,2,1,1,3,1,0,1,1,19,1,3,2,1,6,1,1,2,1,0,0,0,NA,0.25,2,NA,2,NA,16,17
336,0,71,68,1,2009,13,1,2,2,1,1,3,1,0,1,1,21,5,3,1,3,0,3,3,2,1,0,0,0,NA,0.75,2,NA,2,NA,20,17
337,1,68,61,1,NA,9,3,2,NA,1,3,5,2,0,1,2,5,4,1,6,2,2,1,3,2,1,0,0,0,2,0,2,NA,2,NA,13,12
338,0,56,65,1,1983,9,4,2,NA,1,2,5,1,0,1,1,14,1,3,5,1,6,1,3,1,2,1,0,0,3,0,2,NA,2,NA,12,12
339,0,64,58,1,1975,9,5,1,NA,1,1,4,1,0,1,1,15,5,7,6,1,3,1,3,2,1,1,1,0,NA,5,2,NA,2,NA,12,12
340,0,62,60,1,1974,12,4,2,2,1,1,-1,1,0,1,1,9,5,3,2,2,0,1,2,1,2,0,0,0,NA,0.75,2,NA,2,NA,13,16
341,0,75,74,1,1961,13,5,2,NA,1,1,5,1,0,1,1,16,5,5,5,1,0,1,3,2,1,0,1,0,2,0,2,NA,2,NA,12,17
342,0,66,66,1,1970,11,2,2,2,1,1,4,1,0,1,1,12,5,2,2,1,7,1,1,2,1,0,1,1,2,0,2,NA,2,NA,14,14
343,0,51,51,1,1992,13,1,2,2,1,1,5,1,0,1,1,18,1,3,3,1,0,1,1,2,1,0,0,0,NA,6,2,NA,2,NA,17,17
344,0,41,37,1,2004,10,4,2,2,1,2,4,1,0,1,1,9,1,4,2,1,0,3,1,2,1,0,0,0,NA,6,2,NA,2,NA,14,13
345,0,70,72,1,1970,12,3,2,2,4,NA,NA,1,0,0,NA,19,5,2,2,1,0,1,3,1,2,0,1,0,NA,0.75,2,NA,NA,NA,13,16
346,1,64,68,1,2015,12,5,2,2,3,2,-1,1,0,0,2,10,1,6,3,1,0,1,3,1,2,0,0,0,NA,7,2,NA,2,NA,14,16
347,0,45,44,1,1991,12,1,2,2,1,1,2,1,0,1,1,15,1,1,1,1,20,1,1,2,1,0,1,0,3,0,2,NA,2,NA,13,16
348,0,61,61,2,1998,14,7,2,2,1,3,5,1,0,1,1,19,2,7,6,2,0,1,4,1,2,0,0,0,NA,5,2,NA,2,NA,16,20
349,1,25,22,1,2014,12,4,2,1,3,2,2,1,0,0,2,15,1,2,5,0,4,1,3,2,1,0,1,0,NA,0.75,2,NA,1,0,13,16
350,0,39,40,1,1994,12,6,1,2,1,1,3,1,0,1,1,18,1,7,6,1,0,1,3,2,1,0,0,0,NA,4,2,NA,2,NA,16,16
351,0,63,65,1,1972,12,1,2,1,1,1,5,1,0,1,1,13,1,1,1,1,4,1,3,1,2,0,0,0,NA,2,2,NA,2,NA,16,16
352,0,27,26,1,2007,11,2,2,1,1,1,2,1,0,1,1,14,1,2,4,1,4,1,1,2,1,0,0,0,1,0,2,NA,2,NA,14,14
353,0,63,63,1,1971,11,5,1,2,1,1,3,1,0,1,1,14,5,5,3,1,6,1,1,2,1,1,0,0,NA,2,1,0,2,NA,16,14
354,0,63,66,1,1984,9,1,2,NA,1,2,3,1,0,1,1,18,7,2,4,2,4,1,3,1,2,0,0,0,3,0,2,NA,2,NA,13,12
355,0,66,66,1,1969,11,3,1,2,1,1,4,1,0,1,1,18,5,6,2,1,0,1,1,2,1,0,0,0,2,0,2,NA,2,NA,16,14
356,0,63,60,1,2016,9,5,2,NA,2,1,3,1,0,0,1,18,2,1,5,2,3,3,1,2,1,0,0,0,2,0,2,NA,2,NA,13,12
357,0,71,70,1,1966,9,4,2,NA,1,1,4,1,0,1,1,11,5,2,2,1,2,1,3,1,2,0,0,0,NA,0.25,2,NA,2,NA,12,12
358,0,54,56,1,1985,12,4,2,2,1,2,5,1,0,1,1,16,1,3,2,1,0,1,1,1,2,1,1,0,2,0,2,NA,2,NA,13,16
359,0,74,66,1,1997,-1,4,2,NA,2,2,4,1,0,0,1,15,5,7,5,2,0,1,3,1,2,0,0,0,2,0,2,NA,2,NA,12,NA
360,0,52,55,1,1989,12,5,2,2,1,1,5,1,0,1,1,17,1,5,4,1,0,1,1,2,1,0,0,0,NA,7,2,NA,2,NA,17,16
361,0,62,60,1,1973,11,6,2,1,1,2,3,1,0,1,1,13,1,7,1,1,2,1,2,2,1,0,1,0,NA,2,2,NA,2,NA,14,14
362,0,63,61,1,1972,13,2,2,1,1,2,5,1,0,1,1,11,6,2,1,1,1,1,3,1,2,0,1,0,2,0,2,NA,2,NA,17,17
363,0,70,69,1,1965,9,4,2,NA,1,2,5,1,0,1,1,11,5,2,6,1,0,1,1,2,1,0,0,0,2,0,2,NA,2,NA,12,12
364,0,64,60,1,1982,9,3,2,NA,4,NA,NA,1,0,0,NA,12,1,2,6,2,0,1,1,1,2,0,1,0,2,0,2,NA,NA,NA,12,12
365,0,44,50,1,1989,11,4,1,NA,1,1,3,1,0,1,1,12,4,2,6,1,8,1,3,1,2,1,1,0,2,0,2,NA,2,NA,12,14
366,0,70,73,1,1983,9,5,2,NA,1,2,5,1,0,1,1,11,1,7,5,2,5,1,2,1,2,0,0,0,NA,4,2,NA,NA,NA,12,12
367,0,20,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,11,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.75,1,0,NA,NA,12,NA
368,0,27,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,15,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,0,2,NA,NA,NA,16,NA
369,0,57,52,1,1998,10,6,2,2,4,NA,NA,1,0,0,NA,13,2,7,5,0,8,1,3,1,2,0,1,0,NA,5,2,NA,NA,NA,13,13
370,0,68,65,2,1965,9,7,2,NA,1,2,5,2,0,1,1,16,5,6,6,1,0,1,1,2,1,0,1,0,NA,5,1,0,2,NA,13,12
371,0,84,72,1,1964,14,7,2,2,1,2,5,1,0,1,1,18,5,7,1,2,1,1,3,2,1,0,0,0,NA,6,2,NA,2,NA,20,20
372,0,60,57,1,1998,8,4,2,NA,4,NA,NA,1,0,0,NA,6,5,5,6,0,0,1,1,2,1,0,0,0,2,0,2,NA,NA,NA,13,12
373,0,55,60,1,1983,11,5,2,2,1,1,1,1,0,1,1,20,1,3,6,1,10,1,3,1,2,0,0,0,2,0,2,NA,2,NA,14,14
374,0,42,52,2,2011,12,6,2,2,2,1,3,1,0,0,1,16,1,7,2,2,0,1,3,1,2,0,1,0,NA,0.25,2,NA,2,NA,17,16
375,0,55,59,1,1986,13,1,2,2,1,1,3,1,0,1,1,18,1,1,2,1,0,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,16,17
376,0,69,62,1,1966,13,7,2,2,2,1,5,1,0,0,1,9,5,5,6,1,3,1,1,2,1,1,0,0,NA,0.75,2,NA,2,NA,13,17
377,0,57,56,1,1980,9,3,2,NA,1,1,3,1,0,1,1,16,1,6,4,1,2,1,1,2,1,0,0,0,1,0,2,NA,2,NA,14,12
378,0,65,66,1,1968,9,4,2,NA,1,2,5,1,0,1,1,18,2,6,4,3,3,1,1,2,1,NA,NA,NA,1,0,1,0,2,NA,13,12
379,0,60,55,3,1987,12,7,2,2,4,NA,NA,1,2,0,NA,14,1,7,5,1,0,1,1,2,2,0,0,0,NA,7,2,NA,NA,NA,17,16
380,0,75,77,1,1965,12,1,2,2,1,1,-1,1,0,1,1,19,7,1,5,1,0,1,4,1,2,0,1,1,3,0,2,NA,2,NA,16,16
381,0,71,76,1,1968,13,3,2,1,1,1,5,1,0,1,1,20,5,6,6,1,2,1,2,1,2,0,1,0,NA,3,2,NA,2,NA,16,17
382,0,69,69,1,1964,11,1,1,NA,1,1,5,1,0,1,1,13,5,1,4,1,0,1,3,1,2,0,1,0,NA,0.75,2,NA,2,NA,12,14
383,0,84,83,1,1950,9,6,2,NA,1,2,5,1,0,1,1,14,5,6,6,1,2,1,1,2,1,1,1,0,NA,6,2,NA,2,NA,12,12
384,0,67,68,1,1968,9,3,2,NA,1,1,4,1,0,1,1,16,5,2,2,1,0,1,3,1,2,0,0,0,NA,6,2,NA,2,NA,12,12
385,0,62,61,1,1977,10,3,2,2,1,1,4,1,0,1,1,17,6,1,2,1,0,1,1,2,1,0,1,0,3,0,2,NA,2,NA,16,13
386,0,49,46,1,1987,10,1,2,2,1,2,3,1,0,1,1,17,1,1,6,1,1,1,1,2,1,0,0,0,NA,0.75,2,NA,2,NA,14,13
387,0,69,72,1,1977,13,7,2,1,1,2,5,1,0,1,1,15,5,7,2,1,0,1,3,1,2,0,0,0,NA,0.75,1,0,2,NA,17,17
388,0,66,64,1,1969,13,7,1,1,1,1,4,1,0,1,1,18,5,5,6,1,15,1,2,2,1,0,1,0,NA,6,2,NA,2,NA,16,17
389,0,43,39,1,2012,13,7,2,2,1,1,3,1,0,1,1,15,1,7,6,1,0,3,1,1,2,0,0,0,NA,2,1,1,2,NA,17,17
390,0,20,21,1,2016,10,3,2,NA,1,1,1,1,0,1,1,13,1,2,2,1,12,2,1,2,1,1,0,0,NA,0.25,2,NA,1,0,12,13
391,0,62,60,1,1975,13,3,2,1,1,1,5,1,0,1,1,19,1,5,4,1,0,1,1,2,1,1,0,0,NA,6,2,NA,2,NA,17,17
392,0,35,37,1,1996,12,4,1,2,1,2,3,1,0,1,1,14,7,2,2,1,0,1,3,1,2,0,0,0,NA,3,2,NA,2,NA,14,16
393,0,45,31,1,1990,10,4,1,2,1,2,2,1,0,1,1,13,1,6,5,1,30,1,1,1,2,1,0,1,NA,3,2,NA,2,NA,14,13
394,0,61,67,1,1983,10,5,1,2,1,2,5,1,0,1,2,14,1,2,4,2,0,1,1,1,2,0,1,0,NA,6,2,NA,2,NA,16,13
395,0,39,42,1,2013,9,4,2,NA,1,1,3,1,0,1,1,14,1,2,2,2,2,3,1,1,2,0,0,0,3,0,2,NA,2,NA,16,12
396,0,34,37,1,2004,12,1,2,2,1,1,2,1,0,1,1,12,7,1,2,1,9,1,3,1,2,0,0,0,NA,4,2,NA,2,NA,16,16
397,0,62,59,1,1979,12,1,2,NA,1,1,5,1,0,1,1,14,2,2,4,1,0,1,1,2,1,1,1,0,1,0,2,NA,2,NA,12,16
398,0,70,60,1,1978,9,2,2,NA,1,2,4,1,0,1,1,15,1,2,1,2,0,1,1,2,1,1,1,0,NA,0.25,2,NA,2,NA,13,12
399,0,56,53,1,2015,12,4,2,2,1,2,3,1,0,1,1,13,1,5,2,1,0,1,1,2,1,1,1,0,3,0,2,NA,2,NA,14,16
400,0,61,56,1,1979,12,2,2,2,1,1,5,1,0,1,1,17,7,2,4,1,3,1,1,2,1,0,0,0,NA,2,2,NA,2,NA,17,16
401,0,75,79,1,1958,9,4,2,NA,4,NA,NA,1,0,0,NA,13,1,2,2,1,0,1,4,1,2,0,0,0,2,0,2,NA,NA,NA,12,12
402,1,27,28,1,2010,11,7,2,2,1,2,2,1,0,1,1,13,1,7,4,1,6,1,1,1,2,0,1,0,NA,0.75,2,NA,2,NA,14,14
403,0,62,62,1,1970,12,6,2,2,1,3,5,1,0,1,1,14,5,5,3,1,3,1,3,2,1,1,1,0,NA,6,2,NA,2,NA,16,16
404,0,78,72,1,1969,9,1,2,NA,1,1,4,1,0,1,1,13,1,1,5,2,0,1,1,2,1,1,0,0,2,0,2,NA,2,NA,17,12
405,0,22,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,15,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,2,NA,NA,NA,13,NA
406,0,58,47,1,2009,9,4,2,NA,1,1,3,1,0,1,1,14,1,7,5,3,3,1,3,2,1,0,0,1,1,0,2,NA,2,NA,12,12
407,1,25,26,1,2008,10,4,1,2,3,3,5,1,0,0,2,13,1,3,1,0,25,1,1,1,2,0,0,0,1,0,2,NA,2,NA,16,13
408,0,28,28,NA,2013,9,7,2,NA,4,NA,NA,2,0,0,NA,13,1,7,1,0,3,2,1,1,2,0,0,0,NA,6,2,NA,2,NA,17,12
409,0,70,65,1,1989,5,4,2,NA,1,1,5,1,0,1,1,7,5,6,6,2,3,1,3,1,2,0,1,0,NA,0.75,2,NA,2,NA,12,9
410,0,58,58,1,1992,9,4,2,NA,1,2,5,1,0,1,1,16,1,2,2,1,1,1,1,2,1,0,1,0,NA,6,2,NA,2,NA,13,12
411,0,61,67,1,2003,13,5,2,2,1,1,3,1,0,1,1,16,1,5,5,2,0,1,2,2,1,0,0,0,NA,4,2,NA,2,NA,17,17
412,0,73,64,1,1977,9,5,2,NA,2,2,3,1,0,0,1,13,5,5,5,2,0,1,1,2,1,0,0,0,2,0,2,NA,2,NA,13,12
413,0,73,68,1,1974,13,7,2,1,1,1,5,1,0,1,1,16,5,7,4,2,0,1,1,2,1,0,0,0,NA,4,2,NA,2,NA,17,17
414,0,35,30,1,2000,13,4,1,2,1,1,4,1,0,1,1,15,1,5,3,1,5,1,1,2,1,0,0,0,NA,2,1,1,2,NA,16,17
415,0,73,70,1,1962,13,6,1,NA,1,1,2,1,0,1,1,20,5,6,6,1,8,1,2,2,1,0,0,0,NA,0.25,2,NA,2,NA,12,17
416,0,44,43,1,1994,12,1,2,2,4,NA,NA,1,0,0,NA,12,1,7,4,1,5,1,1,1,2,0,0,0,NA,7,2,NA,NA,NA,16,16
417,0,62,62,2,1973,12,7,2,1,1,1,5,1,0,1,1,16,1,7,1,1,3,1,1,2,1,0,0,0,NA,0.25,1,0,2,NA,17,16
418,0,61,63,1,1974,10,5,2,NA,1,2,3,1,0,1,1,16,7,5,5,1,0,1,3,1,2,0,0,0,NA,3,2,NA,2,NA,12,13
419,0,64,65,1,NA,12,5,1,1,2,2,4,1,0,0,1,17,5,6,4,0,2,1,1,2,1,0,0,0,NA,7,2,NA,2,NA,17,16
420,0,68,68,1,1967,13,3,2,1,1,1,3,1,0,1,1,16,5,2,6,1,1,1,2,2,1,0,0,0,NA,6,2,NA,2,NA,17,17
421,0,73,75,1,1975,9,7,2,NA,1,1,5,1,0,1,1,19,5,7,6,3,6,1,3,1,2,0,1,0,NA,7,2,NA,NA,NA,12,12
422,0,67,77,2,1968,14,7,2,2,1,2,5,1,0,1,1,16,5,7,6,2,3,1,4,1,2,0,0,0,NA,6,2,NA,2,NA,20,20
423,0,67,57,1,1985,12,7,2,2,1,3,5,1,0,1,2,11,2,6,4,2,0,1,1,2,1,0,0,0,1,0,2,NA,2,NA,17,16
424,0,64,68,1,1999,12,7,2,1,1,1,3,1,0,1,1,19,5,7,4,1,10,1,4,1,2,0,0,0,NA,5,2,NA,2,NA,17,16
425,0,30,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,15,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,NA,NA,NA,14,NA
426,0,49,48,1,1997,13,7,2,NA,1,1,5,1,0,1,1,18,1,5,6,1,4,1,2,2,1,0,0,0,NA,2,2,NA,2,NA,12,17
427,0,65,64,1,1971,12,3,2,1,1,1,2,1,0,1,1,16,7,2,2,1,0,1,3,1,2,0,1,0,NA,0.75,1,0,2,NA,16,16
428,0,62,71,1,1981,12,7,2,2,1,1,5,1,0,1,1,16,5,7,1,2,8,1,2,1,2,0,0,0,NA,6,2,NA,2,NA,16,16
429,0,53,67,1,1998,11,1,2,2,2,3,5,1,0,0,1,18,1,6,5,2,8,1,1,1,2,0,0,0,NA,0.75,2,NA,2,NA,13,14
430,0,32,35,1,2000,9,4,2,NA,1,1,2,1,0,1,1,7,1,3,6,1,3,1,1,2,1,0,0,1,NA,0.25,2,NA,2,NA,12,12
431,0,52,53,1,1981,13,1,2,NA,1,1,3,1,0,1,1,13,7,6,5,1,0,1,3,1,2,0,1,0,NA,6,2,NA,2,NA,12,17
432,1,59,45,1,1998,8,6,2,NA,3,2,4,2,0,0,2,8,1,7,6,0,2,1,1,2,1,0,0,0,NA,5,2,NA,2,NA,14,12
433,0,46,55,1,NA,9,4,2,NA,4,NA,NA,1,0,0,NA,5,4,5,1,0,0,1,3,1,2,NA,NA,NA,NA,5,2,NA,NA,NA,12,12
434,0,44,36,1,2001,12,5,2,NA,1,3,2,1,0,1,1,19,1,5,6,1,2,1,1,2,1,0,0,0,1,0,2,NA,1,0,12,16
435,0,36,36,1,1994,9,6,1,NA,1,2,1,1,0,1,1,11,1,6,5,2,10,1,3,1,2,0,0,0,3,0,2,NA,2,NA,12,12
436,0,72,71,1,1972,9,6,2,NA,4,NA,NA,1,0,0,NA,10,5,6,2,2,0,1,1,2,1,0,0,0,NA,7,1,0,2,NA,12,12
437,0,63,74,1,1979,10,4,2,2,1,2,3,1,0,1,1,19,1,5,2,1,0,1,1,2,1,0,0,0,NA,5,2,NA,2,NA,20,13
438,0,73,74,1,1971,12,4,2,NA,1,1,5,1,0,1,1,17,5,3,2,2,5,1,2,2,1,0,1,0,3,0,2,NA,2,NA,12,16
439,0,30,31,1,2004,12,5,2,1,2,1,4,1,0,0,1,13,1,4,6,0,0,1,3,2,1,0,0,1,NA,0.25,1,0,2,NA,13,16
440,0,35,35,1,2003,12,3,2,1,1,1,4,1,0,1,1,16,1,2,2,1,0,6,3,1,2,0,0,0,NA,0.25,2,NA,2,NA,16,16
441,0,55,47,1,2012,9,4,2,NA,2,2,5,1,0,0,1,14,1,2,2,0,4,1,1,2,1,0,0,0,1,0,2,NA,2,NA,16,12
442,0,73,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,12,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,7,2,NA,NA,NA,13,NA
443,0,65,68,1,1996,12,1,2,2,2,1,3,1,0,0,1,13,1,6,6,2,2,1,1,1,2,0,0,0,NA,2,2,NA,2,NA,16,16
444,0,33,37,5,2015,10,5,2,2,4,NA,NA,2,1,0,NA,9,1,2,4,0,15,1,3,1,1,0,0,0,NA,0.75,1,1,NA,NA,16,13
445,0,50,55,1,2009,11,5,2,2,2,1,3,1,0,0,1,13,1,3,6,1,1,3,3,1,2,0,0,0,NA,0.75,2,NA,2,NA,14,14
446,0,44,46,1,1988,12,6,2,1,1,1,3,1,0,1,1,21,1,6,4,1,5,1,1,2,1,0,0,0,NA,7,2,NA,2,NA,16,16
447,0,58,58,1,1982,10,4,2,2,1,1,3,1,0,1,1,15,1,2,5,1,2,1,1,2,1,1,0,0,1,0,2,NA,2,NA,13,13
448,0,68,66,1,1970,10,5,2,2,1,1,4,1,0,1,1,12,5,5,6,1,3,1,1,2,1,0,1,0,2,0,2,NA,2,NA,13,13
449,0,60,74,1,1987,13,4,2,1,1,1,1,1,0,1,1,16,5,3,1,2,3,1,1,2,1,0,1,0,NA,0.25,2,NA,2,NA,17,17
450,0,54,53,1,1981,13,3,2,1,1,1,3,1,0,1,1,19,4,2,6,1,0,1,3,1,2,0,0,0,NA,0.75,2,NA,2,NA,16,17
451,0,57,53,1,1971,9,4,1,NA,1,1,3,1,0,1,1,17,1,3,6,1,4,1,2,2,1,0,0,1,NA,7,2,NA,2,NA,13,12
452,0,61,56,1,1980,9,3,2,NA,1,1,5,1,0,1,1,15,1,3,2,1,0,1,1,2,1,0,0,0,NA,0.25,2,NA,2,NA,16,12
453,0,76,75,1,1948,11,1,2,2,1,1,5,1,0,1,1,10,5,3,6,1,0,1,1,2,1,0,0,0,NA,7,2,NA,NA,NA,14,14
454,0,82,87,1,1954,12,3,2,NA,1,1,5,1,0,1,1,13,5,2,2,1,1,1,4,1,2,0,1,0,2,0,2,NA,2,NA,12,16
455,0,69,56,2,2004,8,4,2,NA,1,1,5,1,0,1,1,9,5,3,6,3,0,1,3,2,1,0,0,0,2,0,2,NA,2,NA,12,12
456,0,39,31,1,2008,12,4,2,2,1,2,5,1,0,1,1,15,1,3,2,1,0,2,2,2,1,0,0,0,3,0,2,NA,2,NA,16,16
457,0,70,73,1,1954,10,3,1,2,4,NA,NA,1,0,0,NA,8,2,3,5,1,0,1,1,1,2,0,0,1,NA,6,2,NA,NA,NA,13,13
458,0,84,61,1,1987,11,1,2,2,1,1,5,1,0,1,1,15,5,3,4,2,0,1,2,2,1,0,0,0,2,0,2,NA,2,NA,13,14
459,0,71,76,1,1974,6,4,2,NA,1,2,-1,1,0,1,2,9,5,5,6,2,5,1,4,1,2,0,0,0,2,0,2,NA,2,NA,12,10
460,0,30,25,1,2015,12,7,2,2,4,NA,NA,1,0,0,NA,18,1,7,3,0,2,1,1,2,1,0,1,0,NA,6,1,0,2,NA,16,16
461,0,57,47,1,2016,9,4,2,NA,4,NA,NA,1,0,0,NA,8,1,7,2,1,0,1,1,2,1,0,0,0,1,0,2,NA,NA,NA,12,12
462,0,55,58,1,1979,13,4,2,1,1,2,5,1,0,1,1,12,1,3,2,1,0,1,1,1,2,0,0,0,1,0,1,0,2,NA,16,17
463,1,27,25,1,2017,9,4,2,NA,3,2,2,1,0,0,2,5,1,6,3,0,40,1,3,1,2,0,1,0,NA,0.25,2,NA,NA,NA,12,12
464,0,42,41,1,1991,14,7,1,1,1,1,4,1,0,1,1,18,7,7,1,1,6,1,3,1,2,0,1,1,NA,5,2,NA,2,NA,17,20
465,0,37,54,1,2008,13,7,1,2,1,3,2,1,0,1,1,10,6,7,5,2,7,1,3,2,1,0,0,0,NA,6,2,NA,2,NA,14,17
466,0,27,37,1,2012,11,4,2,NA,2,2,5,1,0,0,1,16,1,6,5,0,0,1,3,1,2,0,1,0,1,0,1,0,2,NA,12,14
467,0,28,27,1,NA,13,4,2,2,1,1,2,1,0,1,1,19,1,3,6,1,7,3,2,2,1,0,0,0,1,0,2,NA,2,NA,16,17
468,0,77,77,1,1960,9,1,2,NA,1,2,4,1,0,1,1,9,1,6,4,1,0,1,1,1,2,0,0,0,NA,4,2,NA,NA,NA,12,12
469,0,65,62,1,1971,9,3,1,NA,1,2,5,1,0,1,1,6,5,3,2,1,0,1,4,2,1,0,0,0,3,0,2,NA,2,NA,12,12
470,0,52,46,1,1989,12,3,2,2,1,1,3,1,0,1,1,17,1,2,1,1,7,1,1,2,1,0,1,0,1,0,2,NA,2,NA,17,16
471,0,35,36,1,2009,14,6,2,1,1,1,3,1,0,1,1,15,1,3,2,1,0,3,1,2,1,0,0,0,NA,2,2,NA,2,NA,20,20
472,0,55,54,1,1980,8,7,2,NA,1,1,4,1,0,1,1,16,1,7,4,1,2,1,3,1,2,1,0,0,NA,3,2,NA,2,NA,12,12
473,0,60,33,1,2001,10,4,2,2,4,NA,NA,1,0,0,NA,8,2,3,4,0,0,5,2,1,2,0,0,0,NA,6,2,NA,NA,NA,17,13
474,0,43,45,1,2009,13,1,2,2,1,1,3,1,0,1,1,18,1,1,2,2,1,3,3,1,2,0,0,0,NA,0.75,2,NA,2,NA,17,17
475,0,64,63,1,2004,9,4,2,NA,4,NA,NA,1,0,0,NA,15,5,6,5,2,0,1,1,1,2,0,0,0,NA,6,1,0,NA,NA,14,12
476,0,52,52,1,1983,13,4,2,1,1,1,4,1,0,1,1,17,1,3,1,1,5,1,1,2,1,0,0,1,NA,0.75,2,NA,2,NA,17,17
